pd_location,signal_width,rise_time,fall_time,peak_voltage,polarity,abs(mean),rms,sd,NewSkewness,kurtosis,crest,abs(formFactor),MainFreq,phase_angle,T,W,pC,pd_class
442581,24,9,15,8.916657,1,5.707139,6.410018,2.978551,0.4457837,1.848828,1.39105,1.123158,0,79.66458,37.94154,3.052604,285357,33
1466559,21,10,11,3.872533,-1,2.495009,2.805026,1.312,0.5372314,1.865325,1.380569,1.124255,0,263.9806,32.39614,4.541876,109780.4,33
372545,23,12,11,6.240653,1,3.90034,4.349936,1.967376,0.401402,1.885642,1.434654,1.115271,0,67.0581,37.66028,3.461198,187216.3,33
1606933,21,6,15,2.301357,-1,1.482165,1.658026,0.7606154,0.5888853,1.891963,1.38801,1.118652,0,289.2479,33.21692,5.154059,65215.26,33
414776,29,14,15,8.948209,1,5.107126,5.788579,2.771452,0.16158,1.808528,1.545838,1.133432,0,74.65968,43.88116,2.141035,306427.6,33
1458431,24,9,15,4.090415,-1,2.558013,2.923899,1.445451,0.4038723,1.739782,1.398959,1.143035,0,262.5176,35.40986,3.322416,127900.6,33
430392,26,11,15,5.278405,1,3.038099,3.464496,1.696858,0.2257673,1.780853,1.523571,1.14035,0,77.47056,37.46401,2.814736,164057.3,33
502745,21,8,13,5.463444,1,3.59806,4.013905,1.821023,0.6350274,1.968729,1.36113,1.115575,0,90.4941,32.86174,4.056001,158314.7,33
440744,25,11,14,8.046478,1,4.993093,5.578371,2.536677,0.3822261,1.879324,1.442442,1.117217,0,79.33392,40.62824,2.768289,259640.9,33
1533016,24,13,11,3.136385,-1,1.757838,2.002868,0.9797363,0.198174,1.898668,1.565947,1.139393,0,275.9429,37.22478,3.893533,87891.9,33
413003,27,11,16,10.26957,1,6.009812,6.86268,3.374188,0.2778121,1.72166,1.496438,1.141913,0,74.34054,39.81362,2.331961,336549.5,33
603446,25,11,14,7.531615,1,4.539051,5.159909,2.502509,0.3827554,1.797855,1.459641,1.136782,0,108.6203,36.67989,2.915354,236030.6,33
1344218,27,12,15,7.131733,-1,4.181077,4.773108,2.344674,0.2955617,1.76596,1.494149,1.141598,0,241.9592,42.14713,2.440005,234140.3,33
1311956,26,12,14,6.595487,-1,3.882503,4.444297,2.204056,0.3381381,1.76339,1.484034,1.144699,0,236.1521,39.26435,2.637627,209655.2,33
571433,24,11,13,7.263327,1,4.506829,5.083325,2.399801,0.429511,1.791486,1.428853,1.127916,0,102.8579,38.22369,2.922085,225341.5,33
1254130,25,11,14,6.36482,-1,3.847934,4.388119,2.151035,0.285848,1.717912,1.450467,1.140383,0,225.7434,35.62271,2.919172,200092.6,33
641183,23,10,13,2.112845,1,1.318862,1.497148,0.7237968,0.4000484,1.74813,1.411247,1.135181,0,115.4129,35.72586,3.380887,63305.39,33
1637802,30,13,17,5.42267,-1,2.955046,3.416664,1.74337,0.1110506,1.750902,1.587124,1.156213,0,294.8044,43.56887,2.053359,183212.8,33
681232,25,11,14,5.322223,1,3.238963,3.656757,1.730963,0.3789338,1.864591,1.455449,1.12899,0,122.6218,39.02496,3.050132,168426.1,33
1678324,23,11,12,2.743709,-1,1.687505,1.910142,0.914218,0.4355586,1.817553,1.43639,1.131933,0,302.0983,36.35896,3.357546,81000.24,33
615038,18,7,11,2.304608,1,1.451519,1.629226,0.7601858,0.5106984,1.881845,1.414542,1.122428,0,110.7068,27.65373,6.259969,55157.74,33
1570072,23,14,9,3.435552,-1,2.122956,2.393143,1.128382,0.4083891,1.877757,1.435581,1.127269,0,282.613,39.23896,4.071656,101901.9,33
271948,25,11,14,10.37012,1,6.29519,7.141959,3.439954,0.3998242,1.806484,1.452,1.13451,0,48.95064,37.70663,2.86395,327349.9,33
717297,25,11,14,2.142128,1,1.314081,1.500744,0.7392153,0.4329423,1.73847,1.427378,1.142048,0,129.1135,36.49648,2.9525,68332.21,33
1431050,26,12,14,7.070269,-1,4.101021,4.701602,2.343079,0.2791018,1.74865,1.5038,1.146447,0,257.589,39.93755,2.660267,221455.2,33
712872,28,13,15,2.889982,1,1.690212,1.917114,0.9207294,0.2650602,1.801929,1.507465,1.134245,0,128.317,42.83733,2.276963,98032.3,33
1401046,23,11,12,6.028318,-1,3.847526,4.293817,1.947147,0.4509798,1.885454,1.403953,1.115994,0,252.1883,38.94231,3.725593,184681.2,33
661789,24,11,13,6.680681,1,4.160825,4.661427,2.144867,0.4321746,1.878746,1.433184,1.120313,0,119.122,37.0917,3.091775,208041.3,33
1633650,22,9,13,3.923541,-1,2.615613,2.904115,1.290286,0.6820096,2.081639,1.351028,1.1103,0,294.057,35.52978,3.686367,120318.2,33
779089,24,11,13,2.395065,1,1.473946,1.663426,0.7869161,0.4413099,1.84703,1.439839,1.128552,0,140.236,37.32752,3.097689,73697.32,33
1391743,25,10,15,5.574917,-1,3.428444,3.855697,1.79907,0.4335947,1.905458,1.445891,1.12462,0,250.5137,38.03371,2.930738,178279.1,33
394994,17,11,6,1.989226,1,1.181772,1.347849,0.6669524,0.376848,1.746914,1.475852,1.140533,0,71.09892,29.84462,7.489174,42543.79,33
1303494,25,10,15,6.506453,-1,4.132982,4.67063,2.218688,0.3991099,1.785117,1.393057,1.130087,0,234.6289,39.5435,2.751583,214915.1,33
279173,26,11,15,8.134911,1,4.964437,5.578654,2.593226,0.3553532,1.81775,1.458221,1.123724,0,50.25114,39.07029,2.555043,268079.6,33
1423061,29,13,16,4.637905,-1,2.645701,3.022449,1.486304,0.2083135,1.754859,1.534486,1.1424,0,256.151,40.85975,2.331685,158742.1,33
1380902,26,10,16,5.003472,-1,3.139903,3.548817,1.685321,0.4200466,1.790534,1.409898,1.130231,0,248.5624,40.37648,2.490294,169554.8,33
700019,24,10,14,2.352436,1,1.493849,1.700591,0.8294236,0.4228293,1.757578,1.383305,1.138396,0,126.0034,34.44746,3.408774,74692.46,33
1289550,23,9,14,3.947439,-1,2.578655,2.900693,1.356937,0.5561792,1.916914,1.360861,1.124886,0,232.119,35.16158,3.518241,123775.4,33
323721,21,7,14,2.46689,1,1.584651,1.790681,0.853543,0.5291184,1.78943,1.377627,1.130016,0,58.26978,30.79003,4.546358,69724.64,33
1361896,28,14,14,4.844869,-1,2.842906,3.20903,1.514891,0.2500087,1.891565,1.509761,1.128785,0,245.1413,44.88077,2.509647,164888.5,33
1590314,23,11,12,3.327901,-1,2.04766,2.304943,1.080991,0.4003855,1.833034,1.443811,1.125648,0,286.2565,36.48593,3.419437,98287.66,33
555399,27,12,15,11.20746,1,6.581446,7.480763,3.62143,0.2692981,1.741794,1.498171,1.136644,0,99.97182,40.96622,2.294565,368561,33
1300626,26,13,13,7.026944,-1,4.263764,4.838917,2.331693,0.3351952,1.762792,1.452173,1.134893,0,234.1127,39.38183,2.496805,230243.3,33
1394565,25,12,13,5.015309,-1,3.091125,3.518349,1.713672,0.4471781,1.805048,1.425472,1.13821,0,251.0217,37.25124,2.881538,160738.5,33
684058,24,12,12,5.887324,1,3.695143,4.133149,1.889897,0.4627914,1.885352,1.424416,1.118536,0,123.1304,37.01451,3.150072,184757.1,33
1335633,27,9,18,4.97394,-1,2.984682,3.393672,1.644781,0.333879,1.769474,1.465651,1.13703,0,240.4139,37.85973,2.457573,167142.2,33
278440,27,10,17,9.54109,1,5.804005,6.53224,3.052281,0.2774754,1.824213,1.460615,1.125471,0,50.1192,39.52824,2.480763,325024.3,33
620941,26,12,14,10.79827,1,6.508157,7.304357,3.379424,0.3216861,1.834915,1.478332,1.122339,0,111.7694,40.14039,2.583935,351440.5,33
1377708,22,9,13,3.943471,-1,2.48995,2.817665,1.348499,0.4721479,1.778629,1.399553,1.131615,0,247.9874,34.88951,3.705248,114537.7,33
419852,28,13,15,9.87426,1,5.681642,6.476011,3.162686,0.2248439,1.748519,1.524744,1.139813,0,75.57336,43.5017,2.167324,329535.2,33
1388528,25,10,15,4.588315,-1,2.961338,3.320801,1.532491,0.4070668,1.862274,1.381689,1.121386,0,249.935,41.16402,2.888729,153989.6,33
390711,25,11,14,9.971044,1,6.098838,6.896425,3.283207,0.4070459,1.791309,1.445828,1.130777,0,70.32798,39.46448,2.706316,317139.6,33
295407,26,12,14,9.337657,1,5.608605,6.361778,3.059825,0.3281583,1.74539,1.467775,1.134289,0,53.17326,39.63251,2.495067,302864.7,33
505602,26,11,15,12.90574,1,7.73606,8.8076,4.290573,0.3349613,1.742501,1.465296,1.138512,0,91.00836,39.41911,2.500481,417747.2,33
1230427,25,12,13,4.447141,-1,2.675889,3.015409,1.417605,0.3637409,1.877592,1.474805,1.126881,0,221.4769,39.52926,3.013287,139146.2,33
1678537,25,13,12,6.780864,-1,4.193362,4.729555,2.230646,0.4343686,1.828794,1.433721,1.127867,0,302.1367,39.86437,2.76971,218054.8,33
348251,24,11,13,2.340309,1,1.390714,1.600267,0.8080118,0.3197328,1.731671,1.462449,1.15068,0,62.68518,35.2085,3.276655,69535.71,33
1389359,25,11,14,3.648094,-1,2.183758,2.493955,1.228437,0.3098342,1.701379,1.462774,1.142048,0,250.0846,36.57583,2.862378,113555.4,33
533157,25,10,15,8.753759,1,5.340152,6.048382,2.896261,0.3900065,1.801717,1.447289,1.132624,0,95.96826,36.29108,2.902145,277687.9,33
476806,29,15,14,11.44628,1,6.658508,7.583798,3.692246,0.2020267,1.74591,1.509307,1.138964,0,85.82508,43.8294,2.025242,399510.5,33
1682675,27,11,16,4.294665,-1,2.476828,2.847007,1.429602,0.2749859,1.715141,1.508484,1.149457,0,302.8815,39.29058,2.447763,138702.4,33
456616,25,12,13,12.7189,1,7.749436,8.721905,4.081493,0.3607775,1.80337,1.458271,1.125489,0,82.19088,38.98954,2.700025,402970.7,33
312611,21,11,10,2.484305,1,1.626296,1.837893,0.8763079,0.4818608,1.763453,1.351714,1.130109,0,56.26998,31.51693,4.687904,71557.04,33
753641,27,13,14,5.049924,1,2.987552,3.354212,1.552865,0.2477125,1.847473,1.505547,1.122729,0,135.6554,43.45997,2.539628,167302.9,33
1325189,29,12,17,4.377083,-1,2.632169,3.006926,1.478569,0.2377052,1.80027,1.455667,1.142376,0,238.534,44.63275,2.194252,157930.1,33
336047,27,11,16,10.17524,1,5.940615,6.763655,3.29293,0.2557718,1.762579,1.504399,1.138545,0,60.48846,40.27303,2.392955,332674.4,33
355047,28,11,17,9.784652,1,5.687167,6.493295,3.188995,0.2695083,1.8104,1.506885,1.141745,0,63.90846,40.33453,2.433825,329855.7,33
442439,25,11,14,9.307064,1,5.597113,6.364116,3.088894,0.3677024,1.748992,1.462428,1.137035,0,79.63902,37.41795,2.75307,291049.9,33
555671,24,8,16,2.297765,1,1.321238,1.537419,0.802331,0.1947295,1.641268,1.49456,1.16362,0,100.0208,31.70279,4.183126,66061.92,33
1377467,27,12,15,12.85697,-1,7.586692,8.61923,4.165691,0.3172388,1.827403,1.491661,1.136099,0,247.9441,40.73992,2.564364,424854.7,33
259408,30,12,18,9.761227,1,5.573303,6.333366,3.058017,0.162568,1.780097,1.541239,1.136376,0,46.69344,44.58913,1.925095,345544.8,33
480800,27,10,17,11.73625,1,6.976968,7.970313,3.923993,0.3057504,1.747528,1.472496,1.142375,0,86.544,38.58459,2.441335,390710.2,33
503256,20,8,12,1.92317,1,1.280731,1.416303,0.6196164,0.6594619,2.084275,1.35788,1.105855,0,90.58608,31.4037,4.646738,53790.7,33
1443730,30,13,17,8.090042,-1,4.693213,5.318342,2.543054,0.1945559,1.801282,1.521159,1.133198,0,259.8714,46.21719,1.945928,290979.2,33
280375,25,12,13,7.96687,1,4.91214,5.557736,2.651356,0.4236616,1.793064,1.433474,1.131429,0,50.4675,37.59349,2.728315,255431.3,33
406721,21,12,9,2.462635,1,1.684346,1.885571,0.8675061,0.7890278,2.111473,1.306042,1.119468,0,73.20978,31.45841,4.913998,74111.21,33
1385016,25,12,13,5.594993,-1,3.40107,3.855801,1.852544,0.3901569,1.790489,1.451059,1.133702,0,249.3029,39.96624,2.815691,176855.6,33
336983,25,9,16,2.127705,1,1.295204,1.476375,0.7226452,0.2973094,1.719563,1.441168,1.139879,0,60.65694,31.82665,4.115105,67350.61,33
1418298,27,13,14,4.585749,-1,2.84874,3.189064,1.459764,0.3873634,1.853708,1.437961,1.119465,0,255.2936,41.93098,2.437265,159529.5,33
454906,24,9,15,1.968554,1,1.18561,1.341947,0.641573,0.1784857,1.812985,1.466938,1.131862,0,81.88308,37.19192,3.421086,59280.49,33
1693719,28,12,16,3.367341,-1,1.932084,2.19561,1.061414,0.2064395,1.823844,1.53367,1.136394,0,304.8694,39.90011,2.467266,112060.9,33
325441,26,11,15,12.50814,1,7.510582,8.504066,4.064754,0.3383632,1.793515,1.470842,1.132278,0,58.57938,39.23178,2.588524,405571.4,33
480483,26,12,14,9.698767,1,5.797925,6.59234,3.197122,0.3428071,1.764086,1.471218,1.137017,0,86.48694,39.55854,2.523664,313087.9,33
1426470,23,9,14,4.474642,-1,2.964505,3.317521,1.52121,0.5354483,1.848714,1.348791,1.119081,0,256.7646,34.24778,3.497869,142296.2,33
253115,31,14,17,6.60727,1,3.714646,4.227446,2.050385,0.1037447,1.816994,1.562946,1.138048,0,45.5607,43.44403,2.035557,237737.4,33
1440892,22,12,10,4.461902,-1,2.865432,3.173581,1.394813,0.5255406,1.988031,1.405952,1.10754,0,259.3606,36.34322,3.811786,131809.9,33
1376649,26,13,13,21.02706,-1,13.00166,14.51496,6.575917,0.3927184,1.887452,1.448647,1.116393,0,247.7968,40.74268,2.6101,702089.4,33
368169,24,11,13,15.32512,1,9.433285,10.70377,5.162337,0.4324546,1.788782,1.43175,1.134681,0,66.27042,37.06191,3.0438,471664.2,33
1556704,22,8,14,15.96896,-1,10.14049,11.35054,5.214149,0.4517376,1.864727,1.40689,1.119329,0,280.2067,33.87724,3.641464,466462.6,33
315064,29,16,13,10.45184,1,6.12692,6.97789,3.396518,0.2456837,1.781659,1.497851,1.13889,0,56.71152,45.07861,2.107725,367615.2,33
1391794,21,11,10,7.70662,-1,5.112764,5.691241,2.558806,0.615635,1.958736,1.354119,1.113144,0,250.5229,34.70465,4.09523,224961.6,33
264826,24,11,13,14.72383,1,9.106585,10.2632,4.830828,0.3930573,1.787272,1.434624,1.127009,0,47.66868,37.35683,2.981799,455329.2,33
395102,25,12,13,17.43215,1,10.4685,11.80934,5.573675,0.2961484,1.809494,1.476133,1.128083,0,71.11836,36.72052,2.949011,544361.8,33
1312913,28,14,14,19.16862,-1,11.55961,13.06587,6.198155,0.3107592,1.7836,1.467075,1.130304,0,236.3243,41.6416,2.152952,670457.6,33
269697,26,9,17,10.18026,1,6.453609,7.30033,3.477595,0.3337288,1.768618,1.394493,1.131201,0,48.54546,39.89983,2.459827,348494.9,33
444168,27,13,14,14.80839,1,8.44204,9.618036,4.6931,0.2216197,1.7891,1.539648,1.139302,0,79.95024,40.16828,2.490578,472754.2,33
1489843,27,12,15,16.10159,-1,9.460024,10.78803,5.280669,0.2643184,1.764361,1.492542,1.140381,0,268.1717,42.16788,2.409814,529761.3,33
261780,25,10,15,10.59469,1,6.530425,7.330497,3.396073,0.3964882,1.831504,1.44529,1.122514,0,47.1204,38.53072,2.752739,339582.1,33
452399,24,10,14,17.8702,1,11.08983,12.48939,5.863062,0.4050592,1.80758,1.43083,1.126202,0,81.43182,36.42337,2.972672,554491.6,33
1287100,24,11,13,9.11339,-1,5.778769,6.533625,3.111485,0.541567,1.855763,1.394844,1.130626,0,231.678,38.52833,3.031386,288938.4,33
312378,21,9,12,4.572708,1,2.157854,2.457612,1.203912,-0.1211528,2.329742,1.860631,1.138915,0,56.22804,35.26488,13.72053,94945.58,33
351700,23,14,9,3.384476,1,2.183098,2.398504,1.014796,0.540885,2.110411,1.411078,1.09867,0,63.306,39.82903,4.163807,104788.7,33
1307738,24,13,11,5.072245,-1,3.059014,3.498189,1.731977,0.3326303,1.778452,1.449963,1.143567,0,235.3928,35.29607,3.636408,152950.7,33
1595791,29,13,16,12.95917,-1,7.558284,8.503524,3.963054,0.20422,1.866623,1.523976,1.12506,0,287.2424,45.07211,2.224897,453497,33
389137,28,11,17,11.26733,1,6.490871,7.403273,3.623507,0.2147543,1.737643,1.521939,1.140567,0,70.04466,38.69687,2.425742,376470.5,33
1378128,25,14,11,5.560295,-1,3.406467,3.801555,1.720962,0.2911303,1.848284,1.462637,1.115982,0,248.063,43.14236,3.270392,177136.3,33
289110,27,12,15,12.55014,1,7.15443,8.141509,3.956956,0.2034636,1.837108,1.5415,1.137968,0,52.0398,40.20507,2.686275,400648.1,33
507304,26,13,13,18.33455,1,10.75976,12.27062,6.011154,0.2968837,1.746934,1.494183,1.140418,0,91.31472,39.47818,2.550776,581027.2,33
369150,19,12,7,5.509217,1,3.745256,4.179535,1.903341,0.6911292,1.985463,1.318141,1.115954,0,66.447,30.40056,6.268573,149810.3,34
1523812,24,10,14,15.68991,-1,9.836522,11.04136,5.118852,0.4314171,1.841239,1.421012,1.122487,0,274.2862,37.91395,2.989398,491826.1,34
1438427,24,14,10,9.655887,-1,5.855734,6.604338,3.117099,0.2904786,1.840069,1.462052,1.127841,0,258.9169,37.68125,3.337527,292786.7,34
475000,25,8,17,15.16457,1,9.135239,10.35584,4.97418,0.2725008,1.794526,1.464349,1.133615,0,85.5,35.48225,3.008343,475032.4,34
1317619,25,12,13,14.76752,-1,9.084547,10.26245,4.868304,0.4064099,1.82611,1.438986,1.12966,0,237.1714,36.77027,2.998735,472396.4,34
1502463,22,10,12,5.202664,-1,3.282868,3.755038,1.863905,0.2784204,1.671213,1.385515,1.143829,0,270.4433,29.27278,5.286965,151011.9,34
1544849,23,9,14,15.21779,-1,9.093416,10.38889,5.131881,0.3796797,1.770671,1.464813,1.142463,0,278.0728,34.93914,3.477861,436484,34
405338,22,8,14,5.699184,1,3.532564,3.996545,1.911061,0.5025349,1.838471,1.426028,1.131344,0,72.96084,34.10445,4.092685,162497.9,34
1430912,22,9,13,12.84752,-1,8.315038,9.27322,4.197473,0.5678814,1.970684,1.385443,1.115235,0,257.5642,34.03449,3.635283,382491.8,34
485032,21,11,10,13.62252,1,8.949515,10.01929,4.610713,0.5772025,1.939815,1.359629,1.119535,0,87.30576,32.67703,4.053333,393778.7,34
1305327,26,13,13,10.93646,-1,6.640005,7.472877,3.493752,0.3550897,1.811098,1.463487,1.125432,0,234.9589,41.0027,2.524427,358560.3,34
342272,28,11,17,13.95706,1,8.314023,9.402986,4.470148,0.153958,1.831977,1.484322,1.130979,0,61.60896,42.12235,2.388532,482213.3,34
1453549,26,12,14,14.45491,-1,8.514838,9.71717,4.771168,0.3045693,1.7582,1.487564,1.141204,0,261.6388,39.67246,2.640269,459801.2,34
366907,23,9,14,9.338945,1,5.860172,6.621379,3.148673,0.4418546,1.800374,1.410423,1.129895,0,66.04326,35.61276,3.249109,281288.2,34
1484153,24,12,12,13.54958,-1,8.25758,9.373948,4.528069,0.3846863,1.759917,1.445451,1.135193,0,267.1475,38.17991,2.992496,412879,34
440008,24,11,13,16.36681,1,9.646174,11.05187,5.50523,0.348062,1.757095,1.480908,1.145726,0,79.20144,35.69591,3.173285,482308.7,34
1311359,27,13,14,12.01219,-1,7.197206,8.181453,3.961945,0.2456643,1.754043,1.468222,1.136754,0,236.0446,39.5794,2.369686,403043.6,34
1670360,26,12,14,15.23891,-1,8.975881,10.10735,4.735257,0.2562871,1.838965,1.507706,1.126057,0,300.6648,39.92337,2.77442,484697.6,34
646651,22,9,13,10.39037,1,6.59646,7.382679,3.389726,0.4999346,1.896953,1.407399,1.119188,0,116.3972,33.04072,3.688599,303437.2,34
1327052,25,14,11,11.31264,-1,7.0272,7.951024,3.793512,0.2539023,1.807085,1.422791,1.131464,0,238.8694,37.94527,2.883411,365414.4,34
1505213,22,12,10,10.63377,-1,6.792491,7.707609,3.724575,0.47128,1.777656,1.379645,1.134725,0,270.9383,32.56591,4.106726,312454.6,34
1538316,18,13,5,4.192453,-1,2.551144,2.731036,1.001505,0.5051212,3.725301,1.535115,1.070514,0,276.8969,34.14509,16.51842,96943.46,34
514354,24,10,14,11.18722,1,6.846613,7.779471,3.769955,0.3749677,1.782215,1.438044,1.136251,0,92.58372,33.56937,3.397162,342330.6,34
1434330,26,10,16,17.52148,-1,9.976473,11.43915,5.703419,0.1999131,1.72535,1.531711,1.146613,0,258.1794,36.39101,2.768115,538729.6,34
555941,25,10,15,18.25393,1,10.93407,12.4051,5.975451,0.3366764,1.860652,1.471485,1.134537,0,100.0694,38.15089,3.11639,568571.5,34
1312325,24,10,14,12.08121,-1,7.378258,8.403247,4.104859,0.4028339,1.738999,1.437683,1.13892,0,236.2185,36.60531,3.055228,368912.9,34
1472465,30,8,22,6.151945,-1,3.349964,3.854163,1.937367,0.04353306,1.800784,1.596182,1.150509,0,265.0437,37.92413,2.449133,207697.7,34
366172,28,12,16,14.8569,1,8.332019,9.578392,4.808358,0.09379812,1.765762,1.551085,1.149588,0,65.91096,42.88903,2.344567,483257.1,34
1376011,28,15,13,13.46477,-1,8.413516,9.5984,4.701515,0.2656526,1.712621,1.402814,1.140831,0,247.682,40.41674,2.242794,487983.9,34
534321,22,12,10,15.12714,1,9.629523,10.77303,4.938724,0.4216753,1.848802,1.404167,1.11875,0,96.17778,34.85619,3.641528,442958.1,34
1352802,23,10,13,19.42092,-1,11.8397,13.44695,6.512214,0.3903475,1.760739,1.444262,1.135751,0,243.5044,36.1619,3.310934,568305.8,34
1474219,27,11,16,11.62476,-1,6.850892,7.759551,3.710472,0.2704137,1.814043,1.498123,1.132634,0,265.3594,40.05702,2.501103,383650,34
363371,23,12,11,11.07313,1,6.734912,7.577086,3.546442,0.3830118,1.845311,1.461397,1.125046,0,65.40678,36.20339,3.414319,323275.8,34
1403614,24,13,11,12.50391,-1,7.72854,8.779927,4.252056,0.4600479,1.824173,1.424147,1.13604,0,252.6505,36.72658,3.160963,386427,34
516867,21,12,9,9.975035,1,6.386209,7.155912,3.304508,0.5082861,1.88146,1.393957,1.120526,0,93.03606,34.06664,4.016165,280993.2,34
1414903,27,12,15,12.96502,-1,7.731832,8.787479,4.252581,0.3286615,1.748463,1.475397,1.136533,0,254.6825,38.99359,2.467336,432982.6,34
384263,21,10,11,7.630951,1,4.88478,5.496485,2.579278,0.4998879,1.816768,1.388333,1.125227,0,69.16734,32.21075,4.226199,214930.3,34
1487975,26,11,15,14.20414,-1,8.126524,9.27649,4.558795,0.2128813,1.781558,1.531198,1.141508,0,267.8355,36.84956,2.824658,438832.3,34
319427,26,13,13,15.61192,1,8.931899,10.26317,5.151385,0.2466926,1.767721,1.521159,1.149047,0,57.49686,39.37561,2.75932,482322.6,34
1445391,26,14,12,13.72488,-1,7.877414,8.894216,4.208245,0.1505877,1.820544,1.543124,1.129078,0,260.1704,43.284,2.870562,425380.4,34
306293,22,9,13,11.41709,1,7.177946,8.142018,3.929489,0.5286481,1.852007,1.402243,1.13431,0,55.13274,32.80945,3.873274,330185.5,34
1445506,16,9,7,3.634206,-1,2.021553,2.37913,1.293032,0.1505548,1.588759,1.527535,1.176882,0,260.1911,24.05994,10.85326,68732.81,34
1532284,21,11,10,8.057048,-1,5.020524,5.710386,2.784846,0.5070546,1.817978,1.410946,1.137408,0,275.8111,31.82509,4.671012,220903,34
372171,23,10,13,10.81032,1,6.609781,7.425264,3.455859,0.3889989,1.855113,1.455884,1.123375,0,66.99078,35.51266,3.379207,317269.5,34
1345333,21,11,10,9.482352,-1,6.072162,6.901364,3.357074,0.57098,1.858713,1.373982,1.136558,0,242.1599,31.97368,4.488756,267175.1,34
558614,23,10,13,15.47277,1,9.164272,10.50301,5.241566,0.322469,1.701811,1.473175,1.146082,0,100.5505,34.59921,3.445581,439885.1,34
1287609,25,11,14,9.053869,-1,5.117463,5.790449,2.76306,0.1728257,1.871843,1.563587,1.131508,0,231.7696,37.24263,3.242782,266108.1,34
592556,24,13,11,14.42816,1,8.866402,9.974153,4.662645,0.3911557,1.80349,1.446555,1.124938,0,106.6601,40.01892,2.978617,443320.1,34
1370810,26,13,13,18.82454,-1,10.95432,12.49834,6.132208,0.272282,1.829707,1.506163,1.14095,0,246.7458,39.78214,2.893851,591533.5,34
357670,26,12,14,9.107663,1,5.321031,6.031591,2.894301,0.2722399,1.79787,1.509993,1.133538,0,64.3806,38.75245,2.696076,287335.7,34
1423610,23,12,11,7.046838,-1,4.35068,4.920827,2.348608,0.3718307,1.838166,1.432043,1.131048,0,256.2498,38.46596,3.76634,208832.6,34
390755,23,11,12,17.48086,1,10.61154,11.97925,5.678127,0.3856467,1.794738,1.459261,1.128889,0,70.3359,34.92261,3.32413,509353.8,34
1367000,26,12,14,12.94033,-1,7.663901,8.637235,4.059149,0.2860684,1.810667,1.498203,1.127002,0,246.06,38.86049,2.667968,413850.7,34
589763,23,10,13,18.20845,1,10.99021,12.56279,6.216848,0.3889564,1.732491,1.449396,1.143089,0,106.1573,34.72148,3.413008,527530.2,34
1296420,25,11,14,13.25651,-1,8.029041,9.089542,4.345162,0.3953233,1.823489,1.458435,1.132083,0,233.3556,37.68674,2.872672,417510.2,34
